GAME_ID,TEAM_ID,DIST,HOMEAWAY,TEAM_HOME,OPPONENT,WL,PTS,MIN,MATCHUP,ALTITUDE_HOME,ALTITUDE_AWAY,HIGHALT,ALTDIF,DISTperMIN
0022200117,1610612740,19.92,AWAY,NOP,LAL,L,117,266,NOP @ LAL,0,233,False,-233,0.0748872180451128
0022200118,1610612744,17.99,AWAY,GSW,ORL,L,129,239,GSW @ ORL,13,82,False,-69,0.07527196652719664
0022200119,1610612743,17.5,AWAY,DEN,OKC,W,122,240,DEN @ OKC,5280,1201,False,4079,0.07291666666666667
0022200120,1610612739,17.18,AWAY,CLE,DET,W,112,239,CLE @ DET,580,595,False,-15,0.07188284518828451
0022200121,1610612748,18.34,AWAY,MIA,IND,L,99,241,MIA @ IND,6,717,False,-711,0.07609958506224067
0022200122,1610612752,18.85,AWAY,NYK,PHI,W,106,240,NYK @ PHI,26,39,False,-13,0.07854166666666668
0022200123,1610612751,17.59,AWAY,BKN,WAS,W,128,240,BKN @ WAS,26,82,False,-56,0.07329166666666667
0022200124,1610612741,18.03,AWAY,CHI,BOS,L,119,240,CHI @ BOS,594,20,False,574,0.07512500000000001
0022200125,1610612766,18.76,AWAY,CHA,MEM,L,99,240,CHA @ MEM,751,337,False,414,0.07816666666666668
0022200126,1610612746,17.41,AWAY,LAC,SAS,W,113,240,LAC @ SAS,233,650,False,-417,0.07254166666666667
0022200127,1610612761,17.92,AWAY,TOR,DAL,L,110,241,TOR @ DAL,251,430,False,-179,0.07435684647302905
0022200128,1610612744,17.78,AWAY,GSW,NOP,L,105,241,GSW @ NOP,13,0,False,13,0.07377593360995852
0022200129,1610612749,18.09,AWAY,MIL,MIN,W,115,241,MIL @ MIN,617,830,False,-213,0.07506224066390041
0022200130,1610612757,17.72,AWAY,POR,PHX,W,108,240,POR @ PHX,50,1086,False,-1036,0.07383333333333333
0022200131,1610612762,18.31,AWAY,UTA,LAL,W,130,240,UTA @ LAL,4226,233,False,3993,0.07629166666666666
0022200132,1610612758,20.14,AWAY,SAC,ORL,W,126,264,SAC @ ORL,25,82,False,-57,0.0762878787878788
0022200133,1610612751,12.71,AWAY,BKN,CHA,W,98,239,BKN @ CHA,26,751,False,-725,0.053179916317991634
0022200134,1610612740,19.79,AWAY,NOP,ATL,L,121,264,NOP @ ATL,0,738,False,-738,0.0749621212121212
0022200135,1610612738,17.06,AWAY,BOS,NYK,W,133,240,BOS @ NYK,20,26,False,-6,0.07108333333333333
0022200136,1610612760,18.0,AWAY,OKC,MIL,L,94,241,OKC @ MIL,1201,617,False,584,0.07468879668049792
0022200137,1610612745,17.28,AWAY,HOU,MIN,L,117,240,HOU @ MIN,43,830,False,-787,0.07200000000000001
0022200138,1610612759,18.24,AWAY,SAS,DEN,L,101,240,SAS @ DEN,650,5280,True,-4630,0.076
0022200139,1610612757,18.02,AWAY,POR,PHX,L,82,241,POR @ PHX,50,1086,False,-1036,0.07477178423236515
0022200140,1610612739,17.29,AWAY,CLE,LAL,W,114,240,CLE @ LAL,580,233,False,347,0.07204166666666666
0022200141,1610612741,17.58,AWAY,CHI,TOR,L,104,240,CHI @ TOR,594,251,False,343,0.07325
0022200142,1610612764,17.7,AWAY,WAS,MEM,L,97,241,WAS @ MEM,82,337,False,-255,0.07344398340248963
0022200143,1610612762,17.48,AWAY,UTA,LAC,W,110,239,UTA @ LAC,4226,233,False,3993,0.07313807531380753
0022200144,1610612764,18.09,AWAY,WAS,CHA,W,108,238,WAS @ CHA,82,751,False,-669,0.07600840336134454
0022200145,1610612745,16.92,AWAY,HOU,ORL,W,134,240,HOU @ ORL,43,82,False,-39,0.07050000000000001
0022200146,1610612760,18.39,AWAY,OKC,DET,L,103,240,OKC @ DET,1201,595,False,606,0.076625
0022200147,1610612740,18.15,AWAY,NOP,IND,L,122,240,NOP @ IND,0,717,False,-717,0.075625
0022200148,1610612756,17.33,AWAY,PHX,PHI,L,88,242,PHX @ PHI,1086,39,False,1047,0.07161157024793388
0022200149,1610612749,18.08,AWAY,MIL,ATL,L,98,241,MIL @ ATL,617,738,False,-121,0.0750207468879668
0022200150,1610612757,17.15,AWAY,POR,MIA,W,110,242,POR @ MIA,50,6,False,44,0.07086776859504132
0022200151,1610612761,18.74,AWAY,TOR,CHI,L,97,239,TOR @ CHI,251,594,False,-343,0.07841004184100418
0022200152,1610612738,16.73,AWAY,BOS,MEM,W,109,240,BOS @ MEM,20,337,False,-317,0.06970833333333333
0022200153,1610612752,18.56,AWAY,NYK,MIN,W,120,243,NYK @ MIN,26,830,False,-804,0.07637860082304526
0022200154,1610612743,17.8,AWAY,DEN,SAS,W,115,241,DEN @ SAS,5280,650,False,4630,0.07385892116182573
0022200155,1610612751,16.59,AWAY,BKN,DAL,L,94,241,BKN @ DAL,26,430,False,-404,0.06883817427385892
0022200156,1610612758,19.1,AWAY,SAC,GSW,L,113,240,SAC @ GSW,25,13,False,12,0.07958333333333334
0022200157,1610612747,18.01,AWAY,LAL,UTA,L,116,240,LAL @ UTA,233,4226,True,-3993,0.07504166666666667
0022200158,1610612739,16.96,AWAY,CLE,LAC,L,117,241,CLE @ LAC,580,233,False,347,0.07037344398340249
0022200159,1610612757,17.18,AWAY,POR,CHA,W,105,240,POR @ CHA,50,751,False,-701,0.07158333333333333
0022200160,1610612743,17.93,AWAY,DEN,IND,W,122,240,DEN @ IND,5280,717,False,4563,0.07470833333333333
0022200161,1610612742,17.0,AWAY,DAL,ORL,L,87,240,DAL @ ORL,430,82,False,348,0.07083333333333333
0022200162,1610612762,18.3,AWAY,UTA,ATL,W,125,239,UTA @ ATL,4226,738,False,3488,0.07656903765690377
0022200163,1610612765,18.24,AWAY,DET,BOS,L,112,239,DET @ BOS,595,20,False,575,0.07631799163179916
0022200164,1610612752,18.52,AWAY,NYK,BKN,L,85,241,NYK @ BKN,26,26,False,0,0.07684647302904564
0022200165,1610612745,17.0,AWAY,HOU,TOR,L,109,240,HOU @ TOR,43,251,False,-208,0.07083333333333333
0022200166,1610612740,18.3,AWAY,NOP,CHI,W,115,239,NOP @ CHI,0,594,False,-594,0.07656903765690377
0022200167,1610612756,18.48,AWAY,PHX,MIN,W,129,240,PHX @ MIN,1086,830,False,256,0.077
0022200168,1610612749,21.52,AWAY,MIL,OKC,W,136,289,MIL @ OKC,617,1201,False,-584,0.0744636678200692
0022200169,1610612763,19.75,AWAY,MEM,SAS,W,124,264,MEM @ SAS,337,650,False,-313,0.07481060606060606
0022200170,1610612747,17.16,AWAY,LAL,LAC,L,101,241,LAL @ LAC,233,233,False,0,0.07120331950207469
0022200171,1610612739,17.98,AWAY,CLE,SAC,L,120,239,CLE @ SAC,580,25,False,555,0.07523012552301256
0022200172,1610612742,17.17,AWAY,DAL,WAS,L,105,240,DAL @ WAS,430,82,False,348,0.07154166666666667
0022200173,1610612755,18.1,AWAY,PHI,ATL,L,95,239,PHI @ ATL,39,738,False,-699,0.07573221757322177
0022200174,1610612766,19.72,AWAY,CHA,MIA,L,112,266,CHA @ MIA,751,6,False,745,0.07413533834586465
0022200175,1610612757,17.0,AWAY,POR,NOP,W,106,240,POR @ NOP,50,0,False,50,0.07083333333333333
0022200176,1610612743,17.07,AWAY,DEN,BOS,L,112,240,DEN @ BOS,5280,20,False,5260,0.07112500000000001
0022200177,1610612756,17.33,AWAY,PHX,ORL,L,97,239,PHX @ ORL,1086,82,False,1004,0.07251046025104602
0022200178,1610612765,18.27,AWAY,DET,NYK,L,112,238,DET @ NYK,595,26,False,569,0.07676470588235294
0022200179,1610612761,18.38,AWAY,TOR,OKC,L,113,240,TOR @ OKC,251,1201,False,-950,0.07658333333333332
0022200180,1610612749,18.02,AWAY,MIL,SAS,L,93,240,MIL @ SAS,617,650,False,-33,0.07508333333333334
0022200181,1610612750,17.79,AWAY,MIN,MEM,L,103,242,MIN @ MEM,830,337,False,493,0.07351239669421487
0022200182,1610612739,17.18,AWAY,CLE,GSW,L,101,240,CLE @ GSW,580,13,False,567,0.07158333333333333
0022200183,1610612758,17.97,AWAY,SAC,LAL,W,120,242,SAC @ LAL,25,233,False,-208,0.07425619834710744
0022200184,1610612751,17.24,AWAY,BKN,LAC,W,110,242,BKN @ LAC,26,233,False,-207,0.0712396694214876
0022200185,1610612762,18.14,AWAY,UTA,WAS,L,112,237,UTA @ WAS,4226,82,False,4144,0.07654008438818566
0022200186,1610612738,16.69,AWAY,BOS,DET,W,117,240,BOS @ DET,20,595,False,-575,0.06954166666666667
0022200187,1610612761,18.34,AWAY,TOR,IND,L,104,241,TOR @ IND,251,717,False,-466,0.07609958506224067
0022200188,1610612737,17.65,AWAY,ATL,PHI,L,109,239,ATL @ PHI,738,39,False,699,0.07384937238493723
0022200189,1610612766,19.06,AWAY,CHA,MIA,L,115,241,CHA @ MIA,751,6,False,745,0.07908713692946058
0022200190,1610612757,17.44,AWAY,POR,DAL,L,112,239,POR @ DAL,50,430,False,-380,0.07297071129707114
0022200191,1610612745,17.48,AWAY,HOU,NOP,L,106,240,HOU @ NOP,43,0,False,43,0.07283333333333333
0022200192,1610612760,19.51,AWAY,OKC,NYK,W,145,239,OKC @ NYK,1201,26,False,1175,0.08163179916317992
0022200193,1610612750,18.12,AWAY,MIN,CLE,W,129,240,MIN @ CLE,830,580,False,250,0.0755
0022200194,1610612763,18.35,AWAY,MEM,WAS,L,92,240,MEM @ WAS,337,82,False,255,0.07645833333333334
0022200195,1610612762,17.64,AWAY,UTA,PHI,L,98,240,UTA @ PHI,4226,39,False,4187,0.0735
0022200196,1610612743,17.65,AWAY,DEN,CHI,W,126,240,DEN @ CHI,5280,594,False,4686,0.07354166666666666
0022200197,1610612744,18.12,AWAY,GSW,SAC,L,115,238,GSW @ SAC,13,25,False,-12,0.07613445378151261
0022200198,1610612751,17.41,AWAY,BKN,LAL,L,103,241,BKN @ LAL,26,233,False,-207,0.07224066390041493
0022200199,1610612761,18.59,AWAY,TOR,DET,W,115,240,TOR @ DET,251,595,False,-344,0.07745833333333334
0022200200,1610612766,18.37,AWAY,CHA,ORL,W,112,241,CHA @ ORL,751,82,False,669,0.07622406639004149
0022200201,1610612760,19.13,AWAY,OKC,BOS,L,122,239,OKC @ BOS,1201,20,False,1181,0.0800418410041841
0022200202,1610612756,17.33,AWAY,PHX,MIA,L,112,241,PHX @ MIA,1086,6,False,1080,0.07190871369294605
0022200203,1610612746,17.8,AWAY,LAC,HOU,W,122,240,LAC @ HOU,233,43,False,190,0.07416666666666667
0022200204,1610612737,17.97,AWAY,ATL,MIL,W,121,240,ATL @ MIL,738,617,False,121,0.074875
0022200205,1610612759,19.18,AWAY,SAS,GSW,L,95,241,SAS @ GSW,650,13,False,637,0.0795850622406639
0022200206,1610612763,17.77,AWAY,MEM,NOP,L,102,241,MEM @ NOP,337,0,False,337,0.07373443983402489
0022200207,1610612746,16.94,AWAY,LAC,DAL,L,101,239,LAC @ DAL,233,430,False,-197,0.07087866108786611
0022200208,1610612752,18.15,AWAY,NYK,UTA,W,118,240,NYK @ UTA,26,4226,True,-4200,0.075625
0022200209,1610612759,18.52,AWAY,SAS,POR,L,110,240,SAS @ POR,650,50,False,600,0.07716666666666666
0022200210,1610612751,18.51,AWAY,BKN,SAC,L,121,240,BKN @ SAC,26,25,False,1,0.07712500000000001
0022200211,1610612754,19.15,AWAY,IND,CHA,W,125,241,IND @ CHA,717,751,False,-34,0.07946058091286307
0022200212,1610612750,18.03,AWAY,MIN,ORL,W,126,241,MIN @ ORL,830,82,False,748,0.07481327800829876
0022200213,1610612760,18.84,AWAY,OKC,WAS,W,121,241,OKC @ WAS,1201,82,False,1119,0.07817427385892116
0022200214,1610612738,17.56,AWAY,BOS,ATL,W,126,239,BOS @ ATL,20,738,False,-718,0.07347280334728033
0022200215,1610612748,17.16,AWAY,MIA,TOR,L,104,240,MIA @ TOR,6,251,False,-245,0.0715
0022200216,1610612739,17.13,AWAY,CLE,MIL,L,98,241,CLE @ MIL,580,617,False,-37,0.07107883817427385
0022200217,1610612741,17.94,AWAY,CHI,NOP,L,110,240,CHI @ NOP,594,0,False,594,0.07475000000000001
0022200218,1610612745,17.0,AWAY,HOU,DAL,W,101,242,HOU @ DAL,43,430,False,-387,0.07024793388429752
0022200219,1610612752,17.39,AWAY,NYK,DEN,W,106,240,NYK @ DEN,26,5280,True,-5254,0.07245833333333333
0022200220,1610612744,18.18,AWAY,GSW,PHX,L,119,240,GSW @ PHX,13,1086,False,-1073,0.07575
0022200221,1610612751,17.99,AWAY,BKN,POR,W,109,239,BKN @ POR,26,50,False,-24,0.07527196652719664
0022200222,1610612759,19.24,AWAY,SAS,SAC,L,112,238,SAS @ SAC,650,25,False,625,0.08084033613445378
0022200223,1610612765,18.09,AWAY,DET,LAC,L,91,241,DET @ LAC,595,233,False,362,0.07506224066390041
0022200224,1610612748,19.7,AWAY,MIA,WAS,L,106,265,MIA @ WAS,6,82,False,-76,0.07433962264150944
0022200225,1610612766,21.69,AWAY,CHA,CLE,L,122,289,CHA @ CLE,751,580,False,171,0.07505190311418686
0022200226,1610612749,17.94,AWAY,MIL,PHI,L,102,240,MIL @ PHI,617,39,False,578,0.07475000000000001
0022200227,1610612753,18.03,AWAY,ORL,CHI,W,108,240,ORL @ CHI,82,594,False,-512,0.07512500000000001
0022200228,1610612754,18.25,AWAY,IND,HOU,W,99,240,IND @ HOU,717,43,False,674,0.07604166666666666
0022200229,1610612760,18.89,AWAY,OKC,MEM,L,110,241,OKC @ MEM,1201,337,False,864,0.07838174273858921
0022200230,1610612743,17.16,AWAY,DEN,DAL,L,99,239,DEN @ DAL,5280,430,False,4850,0.07179916317991632
0022200231,1610612738,16.77,AWAY,BOS,NOP,W,117,239,BOS @ NOP,20,0,False,20,0.0701673640167364
0022200232,1610612756,17.81,AWAY,PHX,UTA,L,133,242,PHX @ UTA,1086,4226,True,-3140,0.07359504132231405
0022200233,1610612752,18.63,AWAY,NYK,GSW,L,101,240,NYK @ GSW,26,13,False,13,0.077625
0022200234,1610612765,14.25,AWAY,DET,LAL,L,121,241,DET @ LAL,595,233,False,362,0.05912863070539419
0022200235,1610612761,19.78,AWAY,TOR,ATL,L,122,265,TOR @ ATL,251,738,False,-487,0.07464150943396226
0022200236,1610612753,17.68,AWAY,ORL,IND,L,113,241,ORL @ IND,82,717,False,-635,0.0733609958506224
0022200237,1610612750,17.98,AWAY,MIN,PHI,W,112,241,MIN @ PHI,830,39,False,791,0.07460580912863071
0022200238,1610612762,18.24,AWAY,UTA,POR,W,118,240,UTA @ POR,4226,50,False,4176,0.076
0022200239,1610612759,18.43,AWAY,SAS,LAC,L,97,241,SAS @ LAC,650,233,False,417,0.07647302904564315
0022200240,1610612752,18.18,AWAY,NYK,PHX,L,95,240,NYK @ PHX,26,1086,False,-1060,0.07575
0022200241,1610612766,18.38,AWAY,CHA,WAS,L,102,240,CHA @ WAS,751,82,False,669,0.07658333333333332
0022200242,1610612765,18.83,AWAY,DET,SAC,L,129,241,DET @ SAC,595,25,False,570,0.07813278008298755
0022200243,1610612763,18.52,AWAY,MEM,BKN,L,115,241,MEM @ BKN,337,26,False,311,0.07684647302904564
0022200244,1610612748,17.61,AWAY,MIA,CLE,L,87,240,MIA @ CLE,6,580,False,-574,0.073375
0022200245,1610612744,17.73,AWAY,GSW,HOU,W,127,242,GSW @ HOU,13,43,False,-30,0.07326446280991736
0022200246,1610612743,17.03,AWAY,DEN,DAL,W,98,240,DEN @ DAL,5280,430,False,4850,0.07095833333333333
0022200247,1610612759,18.75,AWAY,SAS,LAL,L,92,241,SAS @ LAL,650,233,False,417,0.07780082987551867
0022200248,1610612737,17.53,AWAY,ATL,CLE,L,102,240,ATL @ CLE,738,580,False,158,0.07304166666666667
0022200249,1610612753,18.37,AWAY,ORL,IND,L,102,241,ORL @ IND,82,717,False,-635,0.07622406639004149
0022200250,1610612738,17.37,AWAY,BOS,CHI,L,107,240,BOS @ CHI,20,594,False,-574,0.07237500000000001
0022200251,1610612757,17.86,AWAY,POR,MIL,L,111,240,POR @ MIL,50,617,False,-567,0.07441666666666666
0022200252,1610612748,18.33,AWAY,MIA,MIN,L,101,239,MIA @ MIN,6,830,False,-824,0.07669456066945605
0022200253,1610612744,18.16,AWAY,GSW,NOP,L,83,240,GSW @ NOP,13,0,False,13,0.07566666666666667
0022200254,1610612752,18.64,AWAY,NYK,OKC,W,129,239,NYK @ OKC,26,1201,False,-1175,0.07799163179916319
0022200255,1610612762,17.63,AWAY,UTA,LAC,L,114,240,UTA @ LAC,4226,233,False,3993,0.07345833333333333
0022200256,1610612751,17.03,AWAY,BKN,PHI,L,106,239,BKN @ PHI,26,39,False,-13,0.07125523012552301
0022200257,1610612758,19.07,AWAY,SAC,MEM,W,113,239,SAC @ MEM,25,337,False,-312,0.0797907949790795
0022200258,1610612765,17.11,AWAY,DET,DEN,W,110,241,DET @ DEN,595,5280,True,-4685,0.07099585062240664
0022200259,1610612747,18.24,AWAY,LAL,PHX,L,105,240,LAL @ PHX,233,1086,False,-853,0.076
0022200260,1610612755,17.95,AWAY,PHI,CHA,L,101,241,PHI @ CHA,39,751,False,-712,0.07448132780082987
0022200261,1610612757,16.88,AWAY,POR,CLE,L,96,240,POR @ CLE,50,580,False,-530,0.07033333333333333
0022200262,1610612750,17.95,AWAY,MIN,IND,W,115,241,MIN @ IND,830,717,False,113,0.07448132780082987
0022200263,1610612758,18.59,AWAY,SAC,ATL,L,106,238,SAC @ ATL,25,738,False,-713,0.07810924369747899
0022200264,1610612742,16.9,AWAY,DAL,BOS,L,112,241,DAL @ BOS,430,20,False,410,0.07012448132780083
0022200265,1610612764,17.71,AWAY,WAS,MIA,L,105,241,WAS @ MIA,82,6,False,76,0.07348547717842324
0022200266,1610612751,17.19,AWAY,BKN,TOR,W,112,239,BKN @ TOR,26,251,False,-225,0.07192468619246863
0022200267,1610612741,18.04,AWAY,CHI,MIL,W,118,240,CHI @ MIL,594,617,False,-23,0.07516666666666666
0022200268,1610612743,18.72,AWAY,DEN,OKC,W,131,266,DEN @ OKC,5280,1201,False,4079,0.07037593984962405
0022200269,1610612740,18.45,AWAY,NOP,SAS,W,129,240,NOP @ SAS,0,650,False,-650,0.076875
0022200270,1610612765,17.57,AWAY,DET,UTA,W,125,242,DET @ UTA,595,4226,True,-3631,0.07260330578512397
0022200271,1610612746,18.09,AWAY,LAC,GSW,L,107,239,LAC @ GSW,233,13,False,220,0.07569037656903765
0022200272,1610612750,18.33,AWAY,MIN,CHA,L,108,240,MIN @ CHA,830,751,False,79,0.076375
0022200273,1610612755,17.34,AWAY,PHI,ORL,W,107,241,PHI @ ORL,39,82,False,-43,0.07195020746887967
0022200274,1610612757,19.0,AWAY,POR,NYK,W,132,265,POR @ NYK,50,26,False,24,0.07169811320754717
0022200275,1610612758,18.73,AWAY,SAC,BOS,L,104,242,SAC @ BOS,25,20,False,5,0.07739669421487604
0022200276,1610612751,17.58,AWAY,BKN,IND,L,117,240,BKN @ IND,26,717,False,-691,0.07325
0022200277,1610612764,18.06,AWAY,WAS,MIA,L,107,241,WAS @ MIA,82,6,False,76,0.07493775933609959
0022200278,1610612737,17.77,AWAY,ATL,HOU,L,122,241,ATL @ HOU,738,43,False,695,0.07373443983402489
0022200279,1610612740,17.9,AWAY,NOP,MEM,L,111,240,NOP @ MEM,0,337,False,-337,0.07458333333333332
0022200280,1610612739,17.89,AWAY,CLE,MIL,L,102,239,CLE @ MIL,580,617,False,-37,0.07485355648535565
0022200281,1610612741,19.61,AWAY,CHI,OKC,L,119,265,CHI @ OKC,594,1201,False,-607,0.074
0022200282,1610612747,17.58,AWAY,LAL,SAS,W,105,240,LAL @ SAS,233,650,False,-417,0.07325
0022200283,1610612765,17.96,AWAY,DET,PHX,L,102,239,DET @ PHX,595,1086,False,-491,0.07514644351464435
0022200284,1610612762,18.44,AWAY,UTA,GSW,L,118,239,UTA @ GSW,4226,13,False,4213,0.07715481171548118
0022200285,1610612743,17.33,AWAY,DEN,LAC,W,114,241,DEN @ LAC,5280,233,False,5047,0.07190871369294605
0022200286,1610612742,17.27,AWAY,DAL,TOR,L,100,240,DAL @ TOR,430,251,False,179,0.07195833333333333
0022200287,1610612760,18.58,AWAY,OKC,HOU,L,105,242,OKC @ HOU,1201,43,False,1158,0.07677685950413222
0022200288,1610612747,18.18,AWAY,LAL,SAS,W,143,241,LAL @ SAS,233,650,False,-417,0.07543568464730291
0022200289,1610612762,17.41,AWAY,UTA,PHX,L,112,241,UTA @ PHX,4226,1086,False,3140,0.07224066390041493
0022200290,1610612757,16.76,AWAY,POR,BKN,L,97,241,POR @ BKN,50,26,False,24,0.0695435684647303
0022200291,1610612744,17.74,AWAY,GSW,MIN,W,137,240,GSW @ MIN,13,830,False,-817,0.07391666666666666
0022200292,1610612754,19.08,AWAY,IND,LAC,L,100,240,IND @ LAC,717,233,False,484,0.07949999999999999
0022200293,1610612748,17.71,AWAY,MIA,ATL,W,106,241,MIA @ ATL,6,738,False,-732,0.07348547717842324
0022200294,1610612764,18.1,AWAY,WAS,BOS,L,121,240,WAS @ BOS,82,20,False,62,0.07541666666666667
0022200295,1610612739,17.08,AWAY,CLE,DET,W,102,241,CLE @ DET,580,595,False,-15,0.0708713692946058
0022200296,1610612763,18.4,AWAY,MEM,NYK,W,127,240,MEM @ NYK,337,26,False,311,0.07666666666666666
0022200297,1610612755,17.8,AWAY,PHI,ORL,W,133,241,PHI @ ORL,39,82,False,-43,0.07385892116182573
0022200298,1610612742,17.16,AWAY,DAL,MIL,L,115,239,DAL @ MIL,430,617,False,-187,0.07179916317991632
0022200299,1610612737,17.25,AWAY,ATL,PHI,L,101,240,ATL @ PHI,738,39,False,699,0.071875
0022200300,1610612750,18.53,AWAY,MIN,WAS,L,127,243,MIN @ WAS,830,82,False,748,0.07625514403292181
0022200301,1610612766,18.61,AWAY,CHA,BOS,L,105,239,CHA @ BOS,751,20,False,731,0.07786610878661088
0022200302,1610612753,17.2,AWAY,ORL,BKN,L,102,241,ORL @ BKN,82,26,False,56,0.07136929460580912
0022200303,1610612739,17.49,AWAY,CLE,TOR,L,88,240,CLE @ TOR,580,251,False,329,0.072875
0022200304,1610612760,18.39,AWAY,OKC,NOP,L,101,241,OKC @ NOP,1201,0,False,1201,0.07630705394190872
0022200305,1610612745,16.4,AWAY,HOU,DEN,L,113,240,HOU @ DEN,43,5280,True,-5237,0.06833333333333333
0022200306,1610612741,17.47,AWAY,CHI,UTA,W,114,242,CHI @ UTA,594,4226,True,-3632,0.07219008264462809
0022200307,1610612756,18.62,AWAY,PHX,SAC,W,122,240,PHX @ SAC,1086,25,False,1061,0.07758333333333334
0022200308,1610612754,18.94,AWAY,IND,LAL,W,116,240,IND @ LAL,717,233,False,484,0.07891666666666668
0022200309,1610612752,18.02,AWAY,NYK,DET,W,140,239,NYK @ DET,26,595,False,-569,0.07539748953974895
0022200310,1610612744,17.93,AWAY,GSW,DAL,L,113,241,GSW @ DAL,13,430,False,-417,0.07439834024896265
0022200311,1610612746,17.24,AWAY,LAC,POR,W,118,240,LAC @ POR,233,50,False,183,0.07183333333333333
0022200312,1610612755,17.37,AWAY,PHI,CLE,L,85,238,PHI @ CLE,39,580,False,-541,0.07298319327731093
0022200313,1610612737,17.82,AWAY,ATL,ORL,W,125,239,ATL @ ORL,738,82,False,656,0.07456066945606694
0022200314,1610612748,17.67,AWAY,MIA,BOS,L,121,240,MIA @ BOS,6,20,False,-14,0.07362500000000001
0022200315,1610612764,18.05,AWAY,WAS,BKN,L,107,240,WAS @ BKN,82,26,False,56,0.07520833333333334
0022200316,1610612749,17.89,AWAY,MIL,NYK,W,109,239,MIL @ NYK,617,26,False,591,0.07485355648535565
0022200317,1610612763,18.11,AWAY,MEM,MIN,L,101,240,MEM @ MIN,337,830,False,-493,0.07545833333333334
0022200318,1610612761,18.37,AWAY,TOR,NOP,L,108,241,TOR @ NOP,251,0,False,251,0.07622406639004149
0022200319,1610612759,18.97,AWAY,SAS,OKC,L,111,240,SAS @ OKC,650,1201,False,-551,0.07904166666666666
0022200320,1610612745,16.86,AWAY,HOU,DEN,L,100,241,HOU @ DEN,43,5280,True,-5237,0.0699585062240664
0022200321,1610612741,18.09,AWAY,CHI,PHX,L,113,241,CHI @ PHX,594,1086,False,-492,0.07506224066390041
0022200322,1610612746,17.24,AWAY,LAC,UTA,L,112,238,LAC @ UTA,233,4226,True,-3993,0.07243697478991595
0022200323,1610612754,19.85,AWAY,IND,SAC,L,114,240,IND @ SAC,717,25,False,692,0.08270833333333334
0022200324,1610612757,17.18,AWAY,POR,LAL,L,109,239,POR @ LAL,50,233,False,-183,0.07188284518828451
0022200325,1610612742,18.72,AWAY,DAL,DET,L,125,266,DAL @ DET,430,595,False,-165,0.07037593984962405
0022200326,1610612764,17.94,AWAY,WAS,CHA,L,116,241,WAS @ CHA,82,751,False,-669,0.07443983402489628
0022200327,1610612743,16.97,AWAY,DEN,ATL,L,109,239,DEN @ ATL,5280,738,False,4542,0.07100418410041841
0022200328,1610612748,19.89,AWAY,MIA,BOS,W,120,264,MIA @ BOS,6,20,False,-14,0.0753409090909091
0022200329,1610612761,18.33,AWAY,TOR,BKN,L,105,239,TOR @ BKN,251,26,False,225,0.07669456066945605
0022200330,1610612753,18.01,AWAY,ORL,CLE,L,96,240,ORL @ CLE,82,580,False,-498,0.07504166666666667
0022200331,1610612747,17.31,AWAY,LAL,MIL,W,133,239,LAL @ MIL,233,617,False,-384,0.07242677824267782
0022200332,1610612755,17.57,AWAY,PHI,MEM,L,109,240,PHI @ MEM,39,337,False,-298,0.07320833333333333
0022200333,1610612740,18.38,AWAY,NOP,SAS,W,117,241,NOP @ SAS,0,650,False,-650,0.0762655601659751
0022200334,1610612745,17.59,AWAY,HOU,PHX,W,122,241,HOU @ PHX,43,1086,False,-1043,0.07298755186721992
0022200335,1610612754,19.57,AWAY,IND,UTA,L,119,240,IND @ UTA,717,4226,True,-3509,0.08154166666666667
0022200336,1610612741,18.81,AWAY,CHI,GSW,L,111,240,CHI @ GSW,594,13,False,581,0.078375
0022200337,1610612742,17.96,AWAY,DAL,NYK,W,121,242,DAL @ NYK,430,26,False,404,0.07421487603305786
0022200338,1610612758,18.5,AWAY,SAC,LAC,W,123,241,SAC @ LAC,25,233,False,-208,0.07676348547717843
0022200339,1610612749,18.04,AWAY,MIL,CHA,W,105,241,MIL @ CHA,617,751,False,-134,0.07485477178423236
0022200340,1610612753,18.31,AWAY,ORL,TOR,L,108,241,ORL @ TOR,82,251,False,-169,0.07597510373443983
0022200341,1610612760,19.53,AWAY,OKC,MIN,W,135,240,OKC @ MIN,1201,830,False,371,0.081375
0022200342,1610612745,17.38,AWAY,HOU,GSW,L,101,241,HOU @ GSW,43,13,False,30,0.07211618257261411
0022200343,1610612757,17.0,AWAY,POR,UTA,W,116,239,POR @ UTA,50,4226,True,-4176,0.07112970711297072
0022200344,1610612743,17.87,AWAY,DEN,NOP,L,106,241,DEN @ NOP,5280,0,False,5280,0.074149377593361
0022200345,1610612756,18.36,AWAY,PHX,SAS,W,133,240,PHX @ SAS,1086,650,False,436,0.0765
0022200346,1610612738,17.19,AWAY,BOS,BKN,W,103,241,BOS @ BKN,20,26,False,-6,0.07132780082987553
0022200347,1610612763,18.5,AWAY,MEM,DET,W,122,240,MEM @ DET,337,595,False,-258,0.07708333333333334
0022200348,1610612739,17.34,AWAY,CLE,NYK,L,81,240,CLE @ NYK,580,26,False,554,0.07225
0022200349,1610612747,17.34,AWAY,LAL,WAS,W,130,241,LAL @ WAS,233,82,False,151,0.07195020746887967
0022200350,1610612741,18.23,AWAY,CHI,SAC,L,101,241,CHI @ SAC,594,25,False,569,0.07564315352697096
0022200351,1610612754,18.02,AWAY,IND,POR,L,100,240,IND @ POR,717,50,False,667,0.07508333333333334
